event_id,state,district,lat,lng,geology,year,label
AR/ES/82P04/2022/002,Arunachal Pradesh,East Siang,28.145306,95.239167,"Orthoquartzite with shale, Miri Group",2022.0,2
AR/LOH/92A05/2014/12,Arunachal Pradesh,Lohit,27.94903,96.39158,Micaceous metasedimentaries of Tiding Formation (schist).,2014.0,2
AR/USI/82L13/2022/50,Arunachal Pradesh,Upper Siang,28.810126,94.785508,Biotite Gneiss,2022.0,2
AR/ESI/82L15/2022/59,Arunachal Pradesh,East Siang,28.287317,94.947651,Schistose Quarzite,2022.0,2
AP/AW/91D8/2022/97,Arunachal Pradesh,Anjaw,28.083417,96.461433,Granitoid of Lohit Granitoid Complex,2022.0,2
AR/USI/82P02/2022/32B,Arunachal Pradesh,Upper Siang,28.694531,95.001999,Purple Phyllite/Schist,2022.0,2
AR/LOH/92A05/2014/24,Arunachal Pradesh,Lohit,27.91897,96.33108,Quartzo-felsphatic gneiss. Rockmass infested by vein quartz and feldsphathic veination,2014.0,2
AP/WSG/83I09/2021/118,Arunachal Pradesh,West Siang,27.662194,94.702667,Siltstone,2021.0,2
AP/DV/82P15/2022/134,Arunachal Pradesh,Dibang Valley,28.479902,95.839317,Chlorite schist of Dibang Group,2022.0,2
AP/PAP/83E15/2021/28,Arunachal Pradesh,Papum Pare,27.307111,93.806306,weathered leuco granite gneiss,2021.0,2
AP/DV/82P/13/2022/LS-134,Arunachal Pradesh,Dibang Valley,28.852213,95.863907,Gneiss,2022.0,2
AR/CHNG/83M15/2022/092,Arunachal Pradesh,Changlang,27.287855,95.977914,Siltstone-shale-carbonaceous intercalation of Barail Group,2022.0,2
AP/EK/83E03/2021/25,Arunachal Pradesh,East Kameng,27.215944,93.069222,Schist of Bomdila Group,2021.0,2
AP/WK/83E12/2008/A-11,Arunachal Pradesh,West Kameng,27.093889,92.591389,Sandstone,2008.0,2
AR/US/82P02/2022/068,Arunachal Pradesh,Upper Siang,28.56525,95.148333,Shale of Yingkiong Group,2022.0,2
AP/LEP/83I09/2021/80,Arunachal Pradesh,Lepa rada,27.957306,94.68625,Quartzite,2021.0,2
AP/LDV/82P16/2022/51,Arunachal Pradesh,Lower Dibang Valley,28.209018,95.80348,Silty shale of Siwalik Group,2022.0,2
AR/EK/ 83A14/2020-21/04,Arunachal Pradesh,East Kameng,27.549389,92.979028,Mica biotite gneiss (highly weathered and jointed ),2020.0,2
AR/WKG/83A03/2021/039,Arunachal Pradesh,West Kameng,27.358194,92.24325,Overburden covered slope (Colluvium),2021.0,2
AP/DV/82P15/2022/146,Arunachal Pradesh,Dibang Valley,28.454481,95.854029,Quartzite of Dibang Group,2022.0,2
AR/WKG/83A07/2021/015,Arunachal Pradesh,West Kameng,27.291528,92.391778,Overburden covered slope,2021.0,2
AR/US/82P04/2022/056,Arunachal Pradesh,Upper Siang,28.514083,95.178278,Shale,2022.0,2
AP/DV/82P15/2022/126,Arunachal Pradesh,Dibang Valley,28.490519,95.832301,Overburden covered slope,2022.0,2
AP/DV/82P/13/2022/LS-109,Arunachal Pradesh,Dibang Valley,28.763802,95.868513,Gneiss,2022.0,2
AR/US/82P04/2022/048,Arunachal Pradesh,Upper Siang,28.626972,95.035722,Shale,2022.0,2
AP/LDV/82P11/2022/LS81,Arunachal Pradesh,Dibang Valley,28.62267,95.856377,Shiwalik,2022.0,2
AR/LOH/92A05/2014/20,Arunachal Pradesh,Lohit,27.96325,96.40097,Phyllite (grey) of Tidding Formation,2014.0,2
AP/E-Siang/82P8/2022/LS47,Arunachal Pradesh,East Siang,28.094144,95.282568,Lower Shiwalik,2022.0,2
AR/CHNG/83M12/2022/030,Arunachal Pradesh,Changlang,27.132794,95.687302,Shale of Disang Group,2022.0,2
AR/ANJ/91D12/2014/07,Arunachal Pradesh,Anjaw,28.11781,96.54906,Colluvial debris deposited on the banks of the turbulent streams.,2014.0,2
AR/ANJ/91D12/2014/42,Arunachal Pradesh,Anjaw,28.20867,96.53222,Colluvial debris of rock boulders and fragments in a sandy matrix,2014.0,2
AP/LDV/82P16/2022/46,Arunachal Pradesh,Lower Dibang Valley,28.240442,95.774201,Sandstone of Siwalik Group,2022.0,2
ME/EKJ/78O14/2015/20,Meghalaya,East Khasi Hills,25.643591,91.890859,Quartzite with minor phylite & quartz mica schist,2015.0,2
MG/EKH/78O11/2017/9,Meghalaya,East Khasi Hills,25.299931,91.726268,Fossiliferous limestone/calcareous shalesst,2017.0,2
MG/WKH/78O02/2017/44,Meghalaya,West Khasi Hills,25.664111,91.089556,Mica (Biotite) Gneiss,2017.0,2
MG/WKH/78O02/2017/69,Meghalaya,West Khasi Hills,25.599817,91.176394,Mica (Biotite) Gneiss,2017.0,2
MG/EJH/83C11/2018/6,Meghalaya,East Jaintia Hills,25.363156,92.618839,Sandstone and shale,2018.0,2
ME/EKJ/78O15/2015/111,Meghalaya,East Khasi Hills,25.301559,91.922585,Loose debris,2015.0,2
MG/WKH/78O03/2017/12,Meghalaya,West Khasi Hills,25.295881,91.071747,Arkose/ gritty sandstone,2017.0,2
MG/WKH/78O02/2017/52,Meghalaya,West Khasi Hills,25.537344,91.207542,Mica (Biotite) Gneiss,2017.0,2
MG/EKH/78O12/2017/76,Meghalaya,East Khasi Hills,25.160222,91.527843,Medium grained frible sanstone,2017.0,2
MEG/WJH/83C4/2016/126,Meghalaya,East Jaintia Hills,25.264575,92.381497,Sandstone,2016.0,2
MEG/WJH/83C4/2016/104,Meghalaya,East Jaintia Hills,25.097997,92.355972,Sandstone and shale,2016.0,2
ME/EKH/83C02/2015/164,Meghalaya,East Khasi Hills,25.539611,92.001556,Quartzite,2015.0,2
MEG/WJH/83C4/2016/107,Meghalaya,East Jaintia Hills,25.117453,92.35705,Shale,2016.0,2
MG/WKH/78O02/2017/15,Meghalaya,West Khasi Hills,25.550608,91.232894,Mica (Biotite) Gneiss,2017.0,2
MG/WKH/78O02/2017/35,Meghalaya,West Khasi Hills,25.552647,91.237072,Mica (Biotite) Gneiss,2017.0,2
ME/EKJ/78O15/2015/120,Meghalaya,East Khasi Hills,25.269949,91.875273,Loose debris,2015.0,2
MG/EKH/78O12/2017/6,Meghalaya,East Khasi Hills,25.247226,91.671435,Mica (Biotite) gneiss,2017.0,2
ME/EKJ/78O15/2015/90,Meghalaya,East Khasi Hills,25.394983,91.872484,Quartzite with minor phylite & quartz mica schist,2015.0,2
MEG/EKH/78O10/2016/29,Meghalaya,East Khasi Hills,25.507586,91.708236,Loose debris,2016.0,2
ME/WJH/83C03/2015/145,Meghalaya,West Jaintia Hills,25.439833,92.181333,Sandstone,2015.0,2
ME/EKJ/78O14/2015/49,Meghalaya,East Khasi Hills,25.630652,91.87886,Loose debris,2015.0,2
ME/EKJ/78O15/2015/84,Meghalaya,East Khasi Hills,25.385535,91.988473,Quartzite with minor phylite & quartz mica schist,2015.0,2
MG/SWK/78O04/2017/1,Meghalaya,South West Khasi  Hills,25.211269,91.208223,"Arkose/gritty sandstone, coal,fireclay & shale",2017.0,2
ML/EKH/78O14/2014/03,Meghalaya,East Khasi Hills,25.57822,91.86545,Shillong Group of rock overlain by superficial slope wash material with variable in-situ soil.,2014.0,3
MG/EJH/83C11/2018/3,Meghalaya,East Jaintia Hills,25.35465,92.5735,Sandstone and shale,2018.0,2
MG/EJH/83C11/2018/1,Meghalaya,East Jaintia Hills,25.484178,92.510928,Migmatite,2018.0,2
MEG/WJH/83C4/2016/105,Meghalaya,East Jaintia Hills,25.113586,92.370594,Sandstone and shale,2016.0,2
MEG/WJH/83C4/2016/28,Meghalaya,West Jaintia Hills,25.191611,92.155361,Sandstone,2016.0,2
MG/WKH/78O02/2017/61,Meghalaya,West Khasi Hills,25.582061,91.185611,Mica (Biotite) Gneiss,2017.0,2
ME/WJH/83C03/2015/175,Meghalaya,West Jaintia Hills,25.463778,92.04425,Phyllite,2015.0,2
ME/EKJ/78O15/2015/119,Meghalaya,East Khasi Hills,25.2608,91.8736,Fossiliferous Limestone and Calcarious Shale/ Sandstone (Jaintia Group,2015.0,2
MG/EKH/78O12/2017/58,Meghalaya,East Khasi Hills,25.234952,91.689803,Gritty sandstone alternating with conglomerate,2017.0,2
MEG/EKH/78O10/2016/30,Meghalaya,East Khasi Hills,25.509233,91.703961,Loose debris,2016.0,2
ME/EKJ/78O15/2015/103,Meghalaya,East Khasi Hills,25.351304,91.89353,Weathered rock,2015.0,2
MG/EKH/78O16/2017/3,Meghalaya,East Khasi Hills,25.225772,91.863037,"Sandstone,limestone & calcareous shale",2017.0,2
ME/EKJ/78O15/2015/109,Meghalaya,East Khasi Hills,25.302544,91.925218,Weathered rock,2015.0,2
MG/WKH/78O02/2017/2,Meghalaya,West Khasi Hills,25.598908,91.175628,Mica (Biotite) Gneiss,2017.0,2
MG/EKH/78O16/2017/14,Meghalaya,East Khasi Hills,25.243671,91.866854,"Sandstone,limestone & calcareous shale",2017.0,2
MEG/RIB/83C1/2016/4,Meghalaya,Ri-Bhoi,25.982436,92.057405,Migmatite gneiss,2016.0,2
MEG/WJH/83C4/2016/99,Meghalaya,East Jaintia Hills,25.083361,92.361083,Shale,2016.0,2
MG/EGH/78K14/2018/5,Meghalaya,East Garo hills,25.635556,90.807778,Granite gneiss,2018.0,2
MG/EKH/78O11/2017/12,Meghalaya,East Khasi Hills,25.331948,91.661011,Porphyritic granite,2017.0,2
MG/EKH/78O12/2017/78,Meghalaya,East Khasi Hills,25.23416,91.690216,Basaltic/gabroic & doleritic dyke,2017.0,2
ML/RIB/78N16/2014/02,Meghalaya,Ri-Bhoi,26.02547,91.87158,Granite,2014.0,2
MG/WKH/78K14/2018/2,Meghalaya,West Khasi Hills,25.552992,90.814503,Granite gneiss,2018.0,2
MG/WKH/78O02/2017/78,Meghalaya,West Khasi Hills,25.649856,91.154383,Mica (Biotite) Gneiss,2017.0,2
MEG/WKH/78O10/2016/24,Meghalaya,West Khasi Hills,25.6999,91.642192,Weathered rock,2016.0,2
ME/WJH/883C03/2015/197,Meghalaya,West Jaintia Hills,25.262931,92.203628,Granite,2015.0,2
MG/EKH/78O12/2017/70,Meghalaya,East Khasi Hills,25.223553,91.671157,Gritty sandstone alternating with conglomerate,2017.0,2
MEGH/EKH/78O15/2008/D-48,Meghalaya,East Khasi Hills,25.359306,91.885111, ,2008.0,2
MG/EKH/78O16/2017/5,Meghalaya,East Khasi Hills,25.206426,91.75498,basalt,2017.0,2
ME/EKJ/78O15/2015/89,Meghalaya,East Khasi Hills,25.397287,91.872324,Quartzite with minor phylite & quartz mica schist,2015.0,2
MEGH/WKH/78O07/2007/D-13,Meghalaya,West Khasi Hills,25.44465,91.34622, ,2007.0,2
MEG/WJH/83C4/2016/20,Meghalaya,West Jaintia Hills,25.230047,92.221119,Granite,2016.0,2
ME/EKJ/78O15/2015/67,Meghalaya,East Khasi Hills,25.398345,91.769704,"Arkose/gritty sandstone, coal, fireclay & shale",2015.0,2
MEG/WJH/83C4/2016/07,Meghalaya,West Jaintia Hills,25.215028,92.075167,Sandstone,2016.0,2
MG/WGH/78K06/2020/10,Meghalaya,West Garo Hills,25.63,90.33,"Gritty sandstone, shale & fireclay.",2020.0,2
MG/WKH/78O02/2017/63,Meghalaya,West Khasi Hills,25.606189,91.157706,"Pyroxene, Cordierite Granulite",2017.0,2
MG/WKH/78O02/2017/41,Meghalaya,West Khasi Hills,25.667072,91.091972,Mica (Biotite) Gneiss,2017.0,2
MEG/WJH/83C4/2016/82,Meghalaya,East Jaintia Hills,25.045111,92.4215,Shale/Sandstone,2016.0,2
MEG/RIB/78O13/2016/9,Meghalaya,Ri-Bhoi,25.979244,91.860578,Coarse grained pink & grey granite (Nongpoh granitoid),2016.0,2
MG/EKH/78O11/2017/16,Meghalaya,East Khasi Hills,25.27342,91.578074,"Arkose/gritty sandstone, coal, fireclay & shale",2017.0,2
MG/WKH/78O02/2017/77,Meghalaya,West Khasi Hills,25.6466,91.157592,Mica (Biotite) Gneiss,2017.0,2
MG/EKH/78O16/2017/15,Meghalaya,East Khasi Hills,25.24327,91.866626,"Sandstone,limestone & calcareous shale",2017.0,2
ME/WJH/883C03/2015/192,Meghalaya,West Jaintia Hills,25.356361,92.004972,Granite,2015.0,2
ME/EKJ/78O14/2015/46,Meghalaya,East Khasi Hills,25.599096,91.859289,Weathered rock,2015.0,2
ME/EKJ/78O14/2015/01,Meghalaya,East Khasi Hills,25.626794,91.829725,Quartzite with minor phylite & quartz mica schist,2015.0,2
MEG/WJH/83C4/2016/86,Meghalaya,East Jaintia Hills,25.047906,92.404822,Shale,2016.0,2
ME/EKJ/78O15/2015/140,Meghalaya,East Khasi Hills,25.315176,91.923021,Weathered rock,2015.0,2
MG/WKH/78O02/2017/13,Meghalaya,West Khasi Hills,25.546456,91.235733,Mica (Biotite) Gneiss,2017.0,2
MEG/WKH/78O10/2016/18,Meghalaya,West Khasi Hills,25.687856,91.647944,Loose debris,2016.0,2
ML/RIB/78O13/2014/04,Meghalaya,Ri-Bhoi,25.97256,91.86242,Granite,2014.0,3
MG/WKH/78O02/2017/82,Meghalaya,West Khasi Hills,25.644833,91.134778,Mica (Biotite) Gneiss,2017.0,2
ME/WJH/83C03/2015/174,Meghalaya,West Jaintia Hills,25.343028,92.0625,Sandstone,2015.0,2
MEG/WJH/83C4/2016/43,Meghalaya,West Jaintia Hills,25.156889,92.198194,Shale/Sandstone,2016.0,2
MEG/RB/78O14/2017/01,Meghalaya,Ri-Bhoi,25.663444,91.915944,Quartzite with minor Phyllite and quartz mica schist (underlying bedrock).,2017.0,3
ME/EKJ/78O15/2015/80,Meghalaya,East Khasi Hills,25.358977,91.973477,Colluvium,2015.0,2
ME/EKH/83C02/2015/183,Meghalaya,East Khasi Hills,25.569333,92.202139,Granite,2015.0,2
MG/WKH/78O02/2017/5,Meghalaya,West Khasi Hills,25.581572,91.181611,"Pyroxene, Cordierite Granulite",2017.0,2
ME/EKJ/78O14/2015/51,Meghalaya,East Khasi Hills,25.641194,91.890667,Weathered rock,2015.0,2
ME/EKJ/78O15/2015/94,Meghalaya,East Khasi Hills,25.386191,91.874586,Quartzite with minor phylite & quartz mica schist,2015.0,2
ME/EKJ/78O14/2015/39,Meghalaya,East Khasi Hills,25.614807,91.871158,Colluvium,2015.0,2
MG/WKH/78O02/2017/25,Meghalaya,West Khasi Hills,25.572492,91.209156,Mica (Biotite) Gneiss,2017.0,2
ME/WJH/883C03/2015/188,Meghalaya,West Jaintia Hills,25.346972,92.008278,Granite,2015.0,2
ME/EKJ/78O15/2015/93,Meghalaya,East Khasi Hills,25.390145,91.87196,Quartzite with minor phylite & quartz mica schist,2015.0,2
MG/SGH/78K11/2018/3,Meghalaya,South Garo hills,25.40121,90.71722,"MICA(BIOTITE)GNEISS, HORNBLENDE GNEISS",2018.0,2
ME/WJH/883C03/2015/196,Meghalaya,West Jaintia Hills,25.400194,92.015731,Granite,2015.0,2
MG/EKH/78O12/2017/60,Meghalaya,East Khasi Hills,25.240338,91.677786,Mica(biotite) gniess,2017.0,2
MEGH/EKH/78O15/2008/D-44,Meghalaya,East Khasi Hills,25.298806,91.923167, ,2008.0,2
MEG/WJH/83C4/2016/37,Meghalaya,West Jaintia Hills,25.151189,92.191308,Granite,2016.0,2
ME/EKH/83C02/2015/159,Meghalaya,East Khasi Hills,25.674,92.157667,Granite,2015.0,2
ML/RIB/78O13/2014/10,Meghalaya,Ri-Bhoi,25.92792,91.87717,Granite,2014.0,2
MEG/WJH/83C4/2016/21,Meghalaya,West Jaintia Hills,25.229972,92.223278,Sandstone,2016.0,2
MG/WKH/78O02/2017/51,Meghalaya,West Khasi Hills,25.537636,91.208528,Mica (Biotite) Gneiss,2017.0,2
MEG/WKH/78O10/2016/22,Meghalaya,West Khasi Hills,25.696489,91.644528,Loose debris,2016.0,2
MG/WKH/78O07/2017/1,Meghalaya,South West Khasi  Hills,25.266939,91.383208,Granite,2017.0,2
ME/EKH/83C02/2015/182,Meghalaya,East Khasi Hills,25.569278,92.2025,Granite,2015.0,2
MG/EKH/78O11/2017/4,Meghalaya,East Khasi Hills,25.326032,91.659568,Porphyritic granite,2017.0,2
MEG/WJH/83C4/2016/117,Meghalaya,East Jaintia Hills,25.14775,92.375528,Shale,2016.0,2
ME/RIB/78N12/2015/104,Meghalaya,Ri-Bhoi,26.027583,91.886556,In-situ soil (silty clay),2015.0,2
ML/RIB/78N16/2014/01,Meghalaya,Ri-Bhoi,26.02897,91.87197,Granite,2014.0,2
MEG/WJH/83C4/2016/133,Meghalaya,East Jaintia Hills,25.143969,92.217497,Shale,2016.0,2
MEG/WJH/83C4/2016/66,Meghalaya,East Jaintia Hills,25.092178,92.353564,Sandstone,2016.0,2
MG/EKH/78O08/2017/4,Meghalaya,East Khasi Hills,25.160398,91.489558,Medium grained frible sanstone,2017.0,2
ME/EKJ/78O14/2015/37,Meghalaya,East Khasi Hills,25.614664,91.870266,Colluvium,2015.0,2
MG/WKH/78O06/2017/6,Meghalaya,West Khasi Hills,25.544917,91.270722,Granite,2017.0,2
MG/EKH/78O12/2017/73,Meghalaya,East Khasi Hills,25.20836,91.725397,Basaltic/gabroic & doleritic dyke,2017.0,2
MG/WKH/78O1/2020/6,Meghalaya,West Khasi Hills,25.8,91.11,Biotite Gneiss,2020.0,2
ME/EKJ/78O14/2015/43,Meghalaya,East Khasi Hills,25.619861,91.875111,Loose debris,2015.0,2
ME/EKJ/78O14/2015/38,Meghalaya,East Khasi Hills,25.614657,91.870692,Colluvium,2015.0,2
MEG/WJH/83C4/2016/59,Meghalaya,East Jaintia Hills,25.044442,92.427761,Shale/Sandstone,2016.0,2
MEGH/EKH/78O15/2008/D-42,Meghalaya,East Khasi Hills,25.301167,91.929306, ,2008.0,2
MEG/WKH/78O10/2016/10,Meghalaya,West Khasi Hills,25.548089,91.647706,Loose debris,2016.0,2
MG/WKH/78O03/2017/17,Meghalaya,West Khasi Hills,25.496861,91.198556,Mica (Biotite) Gneiss,2017.0,2
MG/WKH/78O02/2017/102,Meghalaya,West Khasi Hills,25.690833,91.056556,Mica (Biotite) Gneiss,2017.0,2
MEG/WJH/83C4/2016/26,Meghalaya,East Khasi Hills,25.184381,92.029531,Shale,2016.0,2
MG/RIB/83B04/2018/2,Meghalaya,Ri-Bhoi,26.0591,92.236,Granite,2018.0,2
MG/WKH/78O02/2017/56,Meghalaya,West Khasi Hills,25.533183,91.205647,Mica (Biotite) Gneiss,2017.0,2
MG/EKH/78O11/2017/8,Meghalaya,East Khasi Hills,25.273217,91.609962,Mica (Biotite) gneiss,2017.0,2
MG/EKH/78O16/2017/2,Meghalaya,East Khasi Hills,25.205465,91.755789,Basalt,2017.0,2
MEG/WJH/83C4/2016/08,Meghalaya,West Jaintia Hills,25.214944,92.073917,Sandstone,2016.0,2
MEG/WJH/83C4/2016/56,Meghalaya,East Jaintia Hills,25.044136,92.430244,Sandstone minor intercalation with shale,2016.0,2
MEG/WJH/83C4/2016/10,Meghalaya,West Jaintia Hills,25.211722,92.065389,Sandstone,2016.0,2
MG/SGH/78K11/2018/2,Meghalaya,South Garo hills,25.39766,90.70111,"MICA(BIOTITE)GNEISS, HORNBLENDE GNEISS",2018.0,2
MG/WKH/78O02/2017/48,Meghalaya,West Khasi Hills,25.508,91.225694,Mica (Biotite) Gneiss,2017.0,2
MG/EJH/83C11/2018/8,Meghalaya,East Jaintia Hills,25.36565,92.5314,Shale,2018.0,2
MG/WKH/78O02/2017/70,Meghalaya,West Khasi Hills,25.600736,91.177453,Mica (Biotite) Gneiss,2017.0,2
MG/WGH/78K06/2020/16,Meghalaya,West Garo Hills,25.56,90.37,Migmatite/banded gneiss,2020.0,2
MEG/RIB/83C1/2016/7,Meghalaya,Ri-Bhoi,25.75634,92.017832,Quartzite with thin bands of phyllite,2016.0,2
MG/EKH/78O11/2017/7,Meghalaya,East Khasi Hills,25.423674,91.721317,Quartzite with thin phyllite interbands,2017.0,2
MG/EKH/78O12/2017/43,Meghalaya,East Khasi Hills,25.214783,91.590875,Gritty sandstone alternating with conglomerate,2017.0,2
MG/WKH/78O06/2017/14,Meghalaya,West Khasi Hills,25.547867,91.292589,Granite,2017.0,2
ME/EKJ/78O14/2015/24,Meghalaya,East Khasi Hills,25.708426,91.896406,Loose debris,2015.0,2
MEG/WJH/83C4/2016/110,Meghalaya,East Jaintia Hills,25.111331,92.351128,Shale,2016.0,2
MEG/WJH/83C4/2016/18,Meghalaya,West Jaintia Hills,25.197283,92.2225,Granite,2016.0,2
MG/EKH/78O12/2017/59,Meghalaya,East Khasi Hills,25.230063,91.688941,Gritty sandstone alternating with conglomerate,2017.0,2
MEG/WJH/83C4/2016/22,Meghalaya,West Jaintia Hills,25.229167,92.2235,Sandstone,2016.0,2
MG/EJH/83C11/2018/19,Meghalaya,East Jaintia Hills,25.321975,92.504228,Sandstone and shale,2018.0,2
ME/EKJ/78O14/2015/44,Meghalaya,East Khasi Hills,25.599762,91.860814,Loose debris,2015.0,2
MG/WGH/78K03/2020/1,Meghalaya,West Garo Hills,25.5,90.21,Mica biotite gneiss,2020.0,2
MEG/WJH/83C4/2016/05,Meghalaya,West Jaintia Hills,25.215583,92.077639,Sandstone,2016.0,2
MG/SWK/78O04/2017/7,Meghalaya,South West Khasi  Hills,25.191366,91.040468,Alternate bands of sandsone and siltstone,2017.0,2
MG/EKH/78O11/2017/11,Meghalaya,East Khasi Hills,25.26851,91.580418,"Arkose/gritty sandstone, coal, fireclay & shale",2017.0,2
ML/RIB/78O13/2014/09,Meghalaya,Ri-Bhoi,25.937,91.87553,Granite,2014.0,2
MG/EKH/78O12/2017/42,Meghalaya,East Khasi Hills,25.180536,91.576839,"Sandstone, siltstone, shale & phosphatic nodule",2017.0,2
MG/WKH/78O06/2017/8,Meghalaya,West Khasi Hills,25.544906,91.268575,Granite,2017.0,2
ML/RIB/78N16/2014/05,Meghalaya,Ri-Bhoi,26.01061,91.86886,Granite,2014.0,2
MEG/WJH/83C4/2016/111,Meghalaya,East Jaintia Hills,25.096592,92.351017,Shale,2016.0,2
MEG/WJH/83C4/2016/88,Meghalaya,East Jaintia Hills,25.047194,92.404806,Shale,2016.0,2
MG/WKH/78O02/2017/24,Meghalaya,West Khasi Hills,25.570361,91.215056,Mica (Biotite) Gneiss,2017.0,2
MG/WKH/78O03/2017/9,Meghalaya,West Khasi Hills,25.436706,91.051053,Mica (Biotite) Gneiss,2017.0,2
ME/EKJ/78O14/2015/41,Meghalaya,East Khasi Hills,25.615134,91.872232,Loose debris,2015.0,2
ME/WJH/83C03/2015/177,Meghalaya,West Jaintia Hills,25.490961,92.070397,Quartzite,2015.0,2
MG/EKH/78O11/2017/5,Meghalaya,South West Khasi  Hills,25.289055,91.533039,Mica (Biotite) gneiss,2017.0,2
ME/EKJ/78O15/2015/128,Meghalaya,East Khasi Hills,25.325889,91.935222,Weathered rock,2015.0,2
ME/EKJ/78O15/2015/124,Meghalaya,East Khasi Hills,25.324889,91.943417,Weathered rock,2015.0,2
MEG/WJH/83C4/2016/46,Meghalaya,East Jaintia Hills,25.040511,92.446119,Shale/Sandstone,2016.0,2
MG/EKH/78O12/2017/12,Meghalaya,East Khasi Hills,25.181759,91.573658,"Sandstone, siltstone, shale & phosphatic nodule",2017.0,2
SKM/SS/78A08/2015/180,Sikkim,South Sikkim,27.165528,88.496556,Phyllite,2015.0,2
SKM/SS/78A07/2015/190,Sikkim,South Sikkim,27.251417,88.3845,No exposure,2015.0,2
SK/EAST/78A12/2015/0217,Sikkim, East Sikkim,27.195639,88.634028, ,2015.0,2
SKM/SS/78A08/2015/215,Sikkim,South Sikkim,27.153083,88.412056,Phyllite,2015.0,2
SKM/SS/78A08/2015/199,Sikkim,South Sikkim,27.220917,88.385083,Phyllite,2015.0,2
SKM/ES/78A11/2015/160,Sikkim, East Sikkim,27.369333,88.714917,Gneiss,2015.0,2
SKM/WS/78A08/2015/368,Sikkim,West Sikkim,27.243806,88.2725,No exposure,2015.0,2
SKM/ES/78A12/2015/119,Sikkim, East Sikkim,27.246194,88.625694,Phyllite,2015.0,2
SKM/NS/78A03/2017/12,Sikkim,West Sikkim,27.288444,88.102667,Granite gneiss,2017.0,2
SKM/ES/78A12/2015/135,Sikkim, East Sikkim,27.193794,88.650528,No exposure,2015.0,2
SKM/SS/78A07/2015/333,Sikkim,South Sikkim,27.303083,88.433167,No exposure,2015.0,2
SKM/ES/78A12/2015/32,Sikkim, East Sikkim,27.237694,88.598806,Phyllite,2015.0,2
SKM/SS/78A08/2015/185,Sikkim,South Sikkim,27.229417,88.378444,Phyllite with quartzite,2015.0,2
SKM/NS/78A10/2017/172,Sikkim,North Sikkim,27.529639,88.598139, ,2017.0,2
SKM/SS/78A07/2015/334,Sikkim,South Sikkim,27.282,88.415028,No exposure,2015.0,2
SKM/NS/78A04/2017/136,Sikkim,West Sikkim,27.172444,88.089528, ,2017.0,2
SKM/SS/78A08/2015/385,Sikkim,South Sikkim,27.199028,88.350417,Dolostone,2015.0,2
SK/EAST/78A12/2015/0222,Sikkim, East Sikkim,27.1585,88.529,"Chlorite sericite schist, Daling Group, Gorubathan Formation",2015.0,2
SKM/SS/78A07/2015/284,Sikkim,South Sikkim,27.302861,88.373944,No exposure,2015.0,2
SKM/SS/78A08/2015/225,Sikkim,South Sikkim,27.125528,88.384556,Phyllite,2015.0,2
SKM/SS/78A08/2015/219,Sikkim,South Sikkim,27.137694,88.401556,Phyllite with quartzite,2015.0,2
SKM/SS/78A08/2015/275,Sikkim,South Sikkim,27.162778,88.413222,Phyllite,2015.0,2
SKM/SS/78A12/2015/170,Sikkim,South Sikkim,27.160444,88.512472,Phyllite,2015.0,2
SKM/NS/78A04/2017/108,Sikkim,West Sikkim,27.152722,88.190833, ,2017.0,2
SKM/SS/78A08/2015/179,Sikkim,South Sikkim,27.162781,88.484864,Phyllite,2015.0,2
SKM/SS/78A08/2015/206,Sikkim,South Sikkim,27.194333,88.388889,No exposure,2015.0,2
SKM/ES/78A11/2015/14,Sikkim, East Sikkim,27.220861,88.657111,Granite gneiss,2015.0,2
SKM/NS/78A10/2017/168,Sikkim,North Sikkim,27.517306,88.542889,Granite gneiss,2017.0,2
SKM/SS/78A07/2015/288,Sikkim,South Sikkim,27.276167,88.398722,No exposure,2015.0,2
SKM/SS/78A08/2015/274,Sikkim,South Sikkim,27.161444,88.410556,Phyllite,2015.0,2
SKM/ES/78A11/2015/43,Sikkim, East Sikkim,27.315028,88.558611,No exposure,2015.0,2
SKM/NS/78A04/2017/111,Sikkim,West Sikkim,27.171833,88.160861, ,2017.0,2
SKM/ES/78A11/2015/45,Sikkim, East Sikkim,27.316944,88.560056,Phyllite,2015.0,2
SKM/ES/78A11/2015/412,Sikkim, East Sikkim,27.341444,88.626194,Gneiss,2015.0,2
SKM/NS/78A04/2017/98,Sikkim,West Sikkim,27.156944,88.230778, ,2017.0,2
SKM/NS/78A15/2017/161,Sikkim, East Sikkim,27.26525,88.789556, ,2017.0,2
SKM/ES/78A11/2015/400,Sikkim, East Sikkim,27.375139,88.708028,Gneiss,2015.0,2
SKM/WS/78A08/2015/294,Sikkim,West Sikkim,27.159472,88.300028,No exposure,2015.0,2
SKM/ES/78A12/2015/115,Sikkim, East Sikkim,27.205047,88.689053,Gneiss,2015.0,2
SKM/NS/78A11/2015/80,Sikkim,North Sikkim,27.378444,88.541667,Granite gneiss,2015.0,2
SKM/ES/78A12/2015/114,Sikkim, East Sikkim,27.203869,88.658333,Phyllite,2015.0,2
SKM/NS/78A11/2015/96,Sikkim,North Sikkim,27.481083,88.530667,Phyllite,2015.0,2
SKM/SS/78A08/2015/220,Sikkim,South Sikkim,27.135833,88.391111,Phyllite,2015.0,2
SKM/NS/78A03/2017/48,Sikkim,West Sikkim,27.313722,88.189917,Granite gneiss,2017.0,2
