slope_deg,rainfall_24h_mm,rainfall_72h_mm,soil_moisture,elevation_m,lithology_code,ndvi,landslide_risk_level,event_id,state,district,lat,lng,year,data_source
34.8,106.2,193.8,0.42,1296.0,4,0.61,2,MAN/SEN/83K04/2015/93,Manipur,Senapati,25.173056,94.136261,2015,GSI_REAL
35.0,102.0,186.0,0.41,962.0,4,0.55,2,MN/WEI/83H13/2020/1,Manipur,West Imphal,24.84,93.9,2020,GSI_REAL
36.2,110.5,201.5,0.43,593.0,4,0.52,2,MN/PZL/83H03/2020/10,Manipur,Pherzawl,24.29,93.11,2020,GSI_REAL
35.0,102.0,186.0,0.41,1600.0,4,0.55,2,MN/NON/83H10/2018/30,Manipur,Noney,24.615083,93.696844,2018,GSI_REAL
35.0,102.0,186.0,0.41,818.0,4,0.55,2,MAN/TAM/83G12/2017/0140,Manipur,Tamenglong,25.159386,93.720417,2017,GSI_REAL
35.0,102.0,186.0,0.41,1057.0,4,0.55,2,MAN/TAM/83G12/2017/0025,Manipur,Tamenglong,25.159778,93.7065,2017,GSI_REAL
34.8,106.2,193.8,0.42,1665.0,3,0.61,2,MAN/SEN/83G14/2015/30,Manipur,Senapati,25.527,93.953,2015,GSI_REAL
34.8,106.2,193.8,0.42,1402.0,4,0.61,2,MN/UKH/83K11/2017/92,Manipur,Ukhrul,25.45475,94.552583,2017,GSI_REAL
36.2,110.5,201.5,0.43,658.0,4,0.52,2,MN/PZL/83H04/2020/5,Manipur,Pherzawl,24.23,93.08,2020,GSI_REAL
31.4,127.5,232.5,0.48,1399.0,3,0.72,2,AR/ANJ/91D11/2014/31,Arunachal Pradesh,Anjaw,28.26814,96.55728,2014,GSI_REAL
31.4,127.5,232.5,0.48,440.0,5,0.72,2,AR/CHNG/92A07/2022/064,Arunachal Pradesh,Changlang,27.474408,96.408773,2022,GSI_REAL
31.4,127.5,232.5,0.48,1310.0,2,0.72,2,AP/DV/82P/13/2022/LS-114,Arunachal Pradesh,Dibang Valley,28.775779,95.890362,2022,GSI_REAL
31.4,127.5,232.5,0.48,416.0,3,0.72,2,AP/E-Siang/82P8/2021/LS18,Arunachal Pradesh,East Siang,28.138811,95.254821,2021,GSI_REAL
31.4,127.5,232.5,0.48,1570.0,4,0.72,2,AR/ANJ/91D11/2014/34,Arunachal Pradesh,Anjaw,28.31211,96.61719,2014,GSI_REAL
31.4,127.5,232.5,0.48,2132.0,4,0.72,2,AP/LDV/82P15/2022/21,Arunachal Pradesh,Lower Dibang Valley,28.243461,95.894049,2022,GSI_REAL
31.4,127.5,232.5,0.48,495.0,3,0.72,2,AP/LDV/82P11/2022/LS66,Arunachal Pradesh,East Siang,28.165684,95.462909,2022,GSI_REAL
31.4,127.5,232.5,0.48,459.0,2,0.72,2,AP/DV/82P15/2022/11,Arunachal Pradesh,Dibang Valley,28.297476,95.791016,2022,GSI_REAL
46.0,93.5,170.5,0.39,2792.0,3,0.4,2,ARN/TWNG/78M14/2016/0007,Arunachal Pradesh,Tawang,27.589889,91.881194,2016,GSI_REAL
31.4,127.5,232.5,0.48,234.0,4,0.72,2,AR/CHNG/92A03/2022/083,Arunachal Pradesh,Changlang,27.29268,96.024049,2022,GSI_REAL
31.4,127.5,232.5,0.48,634.0,4,0.72,2,AR/CHNG/92A07/2022/074,Arunachal Pradesh,Changlang,27.453197,96.444944,2022,GSI_REAL
31.4,127.5,232.5,0.48,664.0,4,0.72,2,AR/USI/82L13/2022/46,Arunachal Pradesh,Upper Siang,28.787486,94.819425,2022,GSI_REAL
31.4,127.5,232.5,0.48,1343.0,2,0.72,2,AP/LDV/82P16/2022/151,Arunachal Pradesh,Lower Dibang Valley,28.309975,95.952909,2022,GSI_REAL
31.4,127.5,232.5,0.48,531.0,4,0.72,2,AR/CHNG/83M12/2022/043,Arunachal Pradesh,Changlang,27.115545,95.733337,2022,GSI_REAL
31.4,127.5,232.5,0.48,233.0,3,0.72,2,ARN/PAP/83E11/2017/03,Arunachal Pradesh,Papum Pare,27.10736,93.64975,2017,GSI_REAL
46.0,93.5,170.5,0.39,2497.0,4,0.4,2,ARN/TWNG/78M14/2016/0016,Arunachal Pradesh,Tawang,27.587611,91.894167,2016,GSI_REAL
31.4,127.5,232.5,0.48,890.0,4,0.72,2,AP/DV/82P15/2022/135,Arunachal Pradesh,Dibang Valley,28.476722,95.841356,2022,GSI_REAL
46.0,93.5,170.5,0.39,3252.0,4,0.4,2,AR/WKG/83A03/2021/028,Arunachal Pradesh,West Kameng,27.456278,92.109556,2021,GSI_REAL
31.4,127.5,232.5,0.48,964.0,4,0.72,2,AR/CHNG/83M12/2022/050,Arunachal Pradesh,Changlang,27.057191,95.716883,2022,GSI_REAL
31.4,127.5,232.5,0.48,509.0,2,0.72,2,AP/DV/82P/14/2022/LS-99,Arunachal Pradesh,Lower Dibang Valley,28.266271,95.609385,2022,GSI_REAL
31.4,127.5,232.5,0.48,1132.0,4,0.72,2,AP/KK/83E09/2021/30,Arunachal Pradesh,Kurung Kumey,27.854583,93.484722,2021,GSI_REAL
31.4,127.5,232.5,0.48,566.0,2,0.72,2,AR/EK/ 83A14/2020-21/08,Arunachal Pradesh,East Kameng,27.543778,92.982806,2020,GSI_REAL
31.4,127.5,232.5,0.48,460.0,3,0.72,2,AP/PAP/83E16/2021/17,Arunachal Pradesh,Papum Pare,27.246111,93.804667,2021,GSI_REAL
31.4,127.5,232.5,0.48,148.0,3,0.72,2,AP/WSG/83I09/2021/117,Arunachal Pradesh,West Siang,27.664972,94.693861,2021,GSI_REAL
31.4,127.5,232.5,0.48,929.0,4,0.72,2,AR/US/82P02/2022/070,Arunachal Pradesh,Upper Siang,28.550694,95.158333,2022,GSI_REAL
31.4,127.5,232.5,0.48,1351.0,2,0.72,2,AP/KM/83I01/2021/5,Arunachal Pradesh,Kamle,27.8305,94.157444,2021,GSI_REAL
31.4,127.5,232.5,0.48,554.0,5,0.72,2,AP/PAP/83E15/2021/26,Arunachal Pradesh,Papum Pare,27.294278,93.802056,2021,GSI_REAL
31.4,127.5,232.5,0.48,249.0,4,0.72,2,AP/E-Siang/82P8/2021/LS8,Arunachal Pradesh,East Siang,28.099858,95.282975,2021,GSI_REAL
31.4,127.5,232.5,0.48,493.0,4,0.72,2,AP/LDV/82P16/2022/78,Arunachal Pradesh,Lower Dibang Valley,28.249718,95.546273,2022,GSI_REAL
31.4,127.5,232.5,0.48,1391.0,3,0.72,2,AP/E-Siang/82P8/2022/LS44,Arunachal Pradesh,Dibang Valley,28.786868,95.908637,2022,GSI_REAL
31.4,127.5,232.5,0.48,1706.0,3,0.72,2,AP/AW/91D8/2022/83,Arunachal Pradesh,Anjaw,28.106321,96.447245,2022,GSI_REAL
46.0,93.5,170.5,0.39,2188.0,3,0.4,2,AR/WKG/83A03/2021/023,Arunachal Pradesh,West Kameng,27.395444,92.164167,2021,GSI_REAL
31.4,127.5,232.5,0.48,619.0,4,0.72,2,AR/CHNG/92A07/2022/061,Arunachal Pradesh,Changlang,27.479141,96.403435,2022,GSI_REAL
31.4,127.5,232.5,0.48,847.0,3,0.72,2,AP/WSG/83I09/2021/104,Arunachal Pradesh,West Siang,27.777278,94.715583,2021,GSI_REAL
31.4,127.5,232.5,0.48,193.0,4,0.72,2,AP/E-Siang/82P8/2022/LS53,Arunachal Pradesh,East Siang,28.142551,95.287886,2022,GSI_REAL
31.4,127.5,232.5,0.48,496.0,2,0.72,2,AP/E-Siang/82P8/2021/LS28,Arunachal Pradesh,Lower Dibang Valley,28.263228,95.570962,2021,GSI_REAL
31.4,127.5,232.5,0.48,615.0,4,0.72,2,AR/CHNG/83M16/2022/105,Arunachal Pradesh,Changlang,27.160065,95.754919,2022,GSI_REAL
31.4,127.5,232.5,0.48,370.0,3,0.72,2,AP/E-Siang/82P8/2021/LS15,Arunachal Pradesh,East Siang,28.113846,95.273389,2021,GSI_REAL
31.4,127.5,232.5,0.48,438.0,4,0.72,2,AR/WSI/82L15/2022/53,Arunachal Pradesh,West Siang,28.2823,94.863031,2022,GSI_REAL
31.4,127.5,232.5,0.48,469.0,2,0.72,2,AR/US/82P04/2022/049,Arunachal Pradesh,Upper Siang,28.622722,95.043528,2022,GSI_REAL
31.4,127.5,232.5,0.48,366.0,3,0.72,2,AR/LD/82P04/2022/034,Arunachal Pradesh,Lower dibang valley,27.951306,95.074056,2022,GSI_REAL
31.4,127.5,232.5,0.48,913.0,3,0.72,2,AP/PAP/83E11/2021/77,Arunachal Pradesh,Papum Pare,27.251806,93.504278,2021,GSI_REAL
31.4,127.5,232.5,0.48,274.0,2,0.72,2,AR/ES/82P04/2022/010,Arunachal Pradesh,East Siang,28.169583,95.223917,2022,GSI_REAL
31.4,127.5,232.5,0.48,661.0,2,0.72,2,AP/PAP/83E12/2021/71,Arunachal Pradesh,Papum Pare,27.223667,93.580417,2021,GSI_REAL
31.4,127.5,232.5,0.48,864.0,4,0.72,2,AP/KK/83E09/2021/21,Arunachal Pradesh,Kurung Kumey,27.866083,93.467306,2021,GSI_REAL
31.4,127.5,232.5,0.48,338.0,3,0.72,2,AP/LDV/82P11/2022/LS63,Arunachal Pradesh,East Siang,28.163322,95.459813,2022,GSI_REAL
31.4,127.5,232.5,0.48,604.0,4,0.72,2,AR/LPD/82L12/2021/02,Arunachal Pradesh,Leparada,28.013577,94.568456,2021,GSI_REAL
31.4,127.5,232.5,0.48,347.0,4,0.72,2,AR/S/82P04/2022/029,Arunachal Pradesh,Siang,28.174806,95.025111,2022,GSI_REAL
31.4,127.5,232.5,0.48,974.0,3,0.72,2,AP/PAP/83E11/2021/76,Arunachal Pradesh,Papum Pare,27.2495,93.507833,2021,GSI_REAL
31.4,127.5,232.5,0.48,364.0,3,0.72,2,AP/PAP/83E15/2021/20,Arunachal Pradesh,Papum Pare,27.269861,93.802361,2021,GSI_REAL
31.4,127.5,232.5,0.48,962.0,4,0.72,2,AP/PAP/83E12/2021/75,Arunachal Pradesh,Papum Pare,27.235306,93.524389,2021,GSI_REAL
31.4,127.5,232.5,0.48,1326.0,2,0.72,2,AP/DV/82P/13/2022/LS-139,Arunachal Pradesh,Dibang Valley,28.873622,95.850285,2022,GSI_REAL
31.4,127.5,232.5,0.48,358.0,3,0.72,2,AP/WSG/83I09/2021/102,Arunachal Pradesh,West Siang,27.720444,94.721528,2021,GSI_REAL
31.4,127.5,232.5,0.48,802.0,3,0.72,2,ARN/LS/83E15/2016/03,Arunachal Pradesh,Lower Subansiri,27.307072,93.806008,2016,GSI_REAL
31.4,127.5,232.5,0.48,1071.0,4,0.72,2,AR/TIR/83M12/2022/036,Arunachal Pradesh,Tirap,27.105748,95.654176,2022,GSI_REAL
31.4,127.5,232.5,0.48,1022.0,4,0.72,2,AP/LDV/82P16/2022/112,Arunachal Pradesh,Lower Dibang Valley,28.30984,95.984084,2022,GSI_REAL
31.4,127.5,232.5,0.48,801.0,2,0.72,2,AP/DV/82P15/2022/144,Arunachal Pradesh,Dibang Valley,28.457775,95.853489,2022,GSI_REAL
31.4,127.5,232.5,0.48,1159.0,2,0.72,2,AP/DV/82P/13/2022/LS-108,Arunachal Pradesh,Dibang Valley,28.628208,95.85647,2022,GSI_REAL
31.4,127.5,232.5,0.48,1837.0,3,0.72,2,AP/KRA/83E10/2021/33,Arunachal Pradesh,Kra Daadi,27.637611,93.637722,2021,GSI_REAL
31.4,127.5,232.5,0.48,451.0,2,0.72,2,AR/WSI/82L11/2021/18,Arunachal Pradesh,West Siang,28.42636,94.6774,2021,GSI_REAL
31.4,127.5,232.5,0.48,371.0,4,0.72,2,AR/CHNG/83M15/2022/091,Arunachal Pradesh,Changlang,27.287781,95.978389,2022,GSI_REAL
31.4,127.5,232.5,0.48,478.0,2,0.72,2,AR/WSI/82L12/2021/10,Arunachal Pradesh,West Siang,28.021678,94.536256,2021,GSI_REAL
46.0,93.5,170.5,0.39,359.0,3,0.4,2,AR/WKA/83A12/2014/23,Arunachal Pradesh,West Kameng,27.06658,92.59572,2014,GSI_REAL
31.4,127.5,232.5,0.48,409.0,4,0.72,2,AR/ES/82P04/2022/004,Arunachal Pradesh,East Siang,28.154111,95.181694,2022,GSI_REAL
31.4,127.5,232.5,0.48,248.0,4,0.72,2,AR/CHNG/92A03/2022/098,Arunachal Pradesh,Changlang,27.268973,96.037707,2022,GSI_REAL
31.4,127.5,232.5,0.48,979.0,4,0.72,2,AP/LDV/82P16/2022/54,Arunachal Pradesh,Lower Dibang Valley,28.21909,95.791084,2022,GSI_REAL
31.4,127.5,232.5,0.48,777.0,5,0.72,2,AR/EK/ 83A14/2020-21/05,Arunachal Pradesh,East Kameng,27.553611,92.975583,2020,GSI_REAL
31.4,127.5,232.5,0.48,1025.0,4,0.72,2,AR/EK/ 83A14/2020-21/30,Arunachal Pradesh,East Kameng,27.535806,92.930667,2020,GSI_REAL
31.4,127.5,232.5,0.48,697.0,4,0.72,2,AP/DV/82P15/2022/122,Arunachal Pradesh,Dibang Valley,28.498464,95.828278,2022,GSI_REAL
31.4,127.5,232.5,0.48,217.0,2,0.72,2,AR/WS/82L16/2022/082,Arunachal Pradesh,West Siang,28.226722,94.895611,2022,GSI_REAL
31.4,127.5,232.5,0.48,1437.0,4,0.72,2,AR/TIR/83N09/2022/017,Arunachal Pradesh,Tirap,26.904294,95.549313,2022,GSI_REAL
31.4,127.5,232.5,0.48,347.0,4,0.72,2,AR/TIR/83N05/2022/008,Arunachal Pradesh,Tirap,26.936043,95.370996,2022,GSI_REAL
31.4,127.5,232.5,0.48,664.0,4,0.72,2,AR/USI/82L13/2022/45,Arunachal Pradesh,Upper Siang,28.787937,94.820098,2022,GSI_REAL
31.4,127.5,232.5,0.48,1145.0,4,0.72,2,AR/TIR/83M12/2022/038,Arunachal Pradesh,Tirap,27.099707,95.641075,2022,GSI_REAL
31.4,127.5,232.5,0.48,364.0,3,0.72,2,AP/PAP/83E15/2021/22,Arunachal Pradesh,Papum Pare,27.2745,93.797833,2021,GSI_REAL
31.4,127.5,232.5,0.48,698.0,4,0.72,2,AR/US/82P02/2022/064,Arunachal Pradesh,Upper Siang,28.614667,95.063611,2022,GSI_REAL
31.4,127.5,232.5,0.48,1326.0,2,0.72,2,AR/WS/82L16/2022/080,Arunachal Pradesh,West Siang,28.506306,94.873361,2022,GSI_REAL
31.4,127.5,232.5,0.48,634.0,4,0.72,2,AR/CHNG/92A07/2022/072,Arunachal Pradesh,Changlang,27.447181,96.439865,2022,GSI_REAL
31.4,127.5,232.5,0.48,922.0,3,0.72,2,AP/AW/91D8/2022/93,Arunachal Pradesh,Anjaw,28.090087,96.454067,2022,GSI_REAL
31.4,127.5,232.5,0.48,1059.0,2,0.72,2,AR/EK/ 83A14/2020-21/26,Arunachal Pradesh,East Kameng,27.530556,92.959167,2020,GSI_REAL
31.4,127.5,232.5,0.48,940.0,3,0.72,2,AR/WSI/82L12/2021/12,Arunachal Pradesh,West Siang,28.133963,94.611953,2021,GSI_REAL
31.4,127.5,232.5,0.48,615.0,2,0.72,2,AP/US/83E09/2021/16,Arunachal Pradesh,Upper Subansiri,27.844444,93.973944,2021,GSI_REAL
46.0,93.5,170.5,0.39,2879.0,3,0.4,2,ARN/TWG/78M14/2016/0026,Arunachal Pradesh,Tawang,27.599,91.876528,2016,GSI_REAL
31.4,127.5,232.5,0.48,1022.0,5,0.72,2,AR/TIR/83M12/2022/039,Arunachal Pradesh,Tirap,27.095969,95.634872,2022,GSI_REAL
31.4,127.5,232.5,0.48,1022.0,4,0.72,2,AP/LDV/82P16/2022/114,Arunachal Pradesh,Lower Dibang Valley,28.312731,95.975665,2022,GSI_REAL
31.4,127.5,232.5,0.48,1706.0,3,0.72,2,AP/AW/91D8/2022/85,Arunachal Pradesh,Anjaw,28.105572,96.447685,2022,GSI_REAL
46.0,93.5,170.5,0.39,2188.0,4,0.4,2,AR/WKG/83A03/2021/022,Arunachal Pradesh,West Kameng,27.396722,92.163861,2021,GSI_REAL
31.4,127.5,232.5,0.48,1095.0,4,0.72,2,AP/KK/83E09/2021/20,Arunachal Pradesh,Kurung Kumey,27.863722,93.473389,2021,GSI_REAL
31.4,127.5,232.5,0.48,2582.0,3,0.72,2,AP/LDV/82P16/2022/31,Arunachal Pradesh,Lower Dibang Valley,28.24175,95.925012,2022,GSI_REAL
31.4,127.5,232.5,0.48,440.0,4,0.72,2,AR/CHNG/92A07/2022/067,Arunachal Pradesh,Changlang,27.466137,96.407194,2022,GSI_REAL
46.0,93.5,170.5,0.39,2052.0,3,0.4,2,AR/WKG/83A03/2021/032,Arunachal Pradesh,West Kameng,27.405861,92.133778,2021,GSI_REAL
31.4,127.5,232.5,0.48,1459.0,4,0.72,2,AR/TIR/83N09/2022/016,Arunachal Pradesh,Tirap,26.919823,95.545421,2022,GSI_REAL
31.4,127.5,232.5,0.48,796.0,2,0.72,2,AP/LDV/82P16/2022/63,Arunachal Pradesh,Lower Dibang Valley,28.212275,95.802589,2022,GSI_REAL
31.4,127.5,232.5,0.48,690.0,4,0.72,2,AR/CHNG/92A07/2022/068,Arunachal Pradesh,Changlang,27.460656,96.412177,2022,GSI_REAL
31.4,127.5,232.5,0.48,405.0,3,0.72,2,AP/WSG/83I09/2021/107,Arunachal Pradesh,West Siang,27.760194,94.712278,2021,GSI_REAL
31.4,127.5,232.5,0.48,970.0,3,0.72,2,AP/LDV/82P11/2022/LS82,Arunachal Pradesh,Dibang Valley,28.615893,95.859914,2022,GSI_REAL
31.4,127.5,232.5,0.48,1821.0,4,0.72,2,AR/ANJ/91D11/2014/36,Arunachal Pradesh,Anjaw,28.26522,96.57889,2014,GSI_REAL
31.4,127.5,232.5,0.48,845.0,4,0.72,2,AR/CHNG/83M12/2022/031,Arunachal Pradesh,Changlang,27.12922,95.684101,2022,GSI_REAL
31.4,127.5,232.5,0.48,560.0,2,0.72,2,AR/USI/82L14/2022/37,Arunachal Pradesh,Upper Siang,28.744078,94.86976,2022,GSI_REAL
31.4,127.5,232.5,0.48,535.0,4,0.72,2,AR/CHNG/83M12/2022/100,Arunachal Pradesh,Changlang,27.153826,95.77545,2022,GSI_REAL
31.4,127.5,232.5,0.48,1059.0,2,0.72,2,AR/EK/ 83A14/2020-21/25,Arunachal Pradesh,East Kameng,27.5335,92.964861,2020,GSI_REAL
31.4,127.5,232.5,0.48,590.0,4,0.72,2,AR/LPD/82L12/2021/07,Arunachal Pradesh,Leparada,28.026733,94.593471,2021,GSI_REAL
31.4,127.5,232.5,0.48,322.0,3,0.72,2,AP/PAP/83E15/2021/50,Arunachal Pradesh,Papum Pare,27.260722,93.780306,2021,GSI_REAL
31.4,127.5,232.5,0.48,861.0,2,0.72,2,AP/EK/83E03/2021/20,Arunachal Pradesh,East Kameng,27.301139,93.091889,2021,GSI_REAL
31.4,127.5,232.5,0.48,458.0,4,0.72,2,AR/ESI/82L15/2022/58,Arunachal Pradesh,East Siang,28.280246,94.953896,2022,GSI_REAL
31.4,127.5,232.5,0.48,601.0,4,0.72,2,AR/LPD/82L12/2021/05,Arunachal Pradesh,Leparada,28.024691,94.553634,2021,GSI_REAL
31.4,127.5,232.5,0.48,605.0,4,0.72,2,AR/ESI/82L15/2022/57,Arunachal Pradesh,East Siang,28.274019,94.962496,2022,GSI_REAL
31.4,127.5,232.5,0.48,496.0,4,0.72,2,AP/LDV/82P/11/2022/LS-87,Arunachal Pradesh,Lower Dibang Valley,28.259561,95.568965,2022,GSI_REAL
31.4,127.5,232.5,0.48,979.0,4,0.72,2,AP/LDV/82P16/2022/55,Arunachal Pradesh,Lower Dibang Valley,28.217204,95.789599,2022,GSI_REAL
31.4,127.5,232.5,0.48,1376.0,3,0.72,2,AP/LSB/83E14/2021/39,Arunachal Pradesh,Lr. Subansiri,27.666556,93.891861,2021,GSI_REAL
31.4,127.5,232.5,0.48,1488.0,2,0.72,2,AP/DV/82P/13/2022/LS-136,Arunachal Pradesh,Dibang Valley,28.863017,95.856703,2022,GSI_REAL
46.0,93.5,170.5,0.39,644.0,3,0.4,2,AR/WKG/83A12/2021/002,Arunachal Pradesh,West Kameng,27.106939,92.573544,2021,GSI_REAL
31.4,127.5,232.5,0.48,920.0,3,0.72,2,AP/EK/83A15/2021/51,Arunachal Pradesh,East Kameng,27.34675,93.018528,2021,GSI_REAL
46.0,93.5,170.5,0.39,2933.0,4,0.4,2,AR/WKG/83A07/2021/012,Arunachal Pradesh,West Kameng,27.266667,92.404389,2021,GSI_REAL
31.4,127.5,232.5,0.48,1129.0,4,0.72,2,AP/KD/83E09/2021/45,Arunachal Pradesh,Kra Daadi,27.756778,93.436761,2021,GSI_REAL
31.4,127.5,232.5,0.48,1488.0,2,0.72,2,AP/DV/82P/13/2022/LS-135,Arunachal Pradesh,Dibang Valley,28.858358,95.858469,2022,GSI_REAL
31.4,127.5,232.5,0.48,922.0,2,0.72,2,AP/LDV/82P16/2022/42,Arunachal Pradesh,Lower Dibang Valley,28.245016,95.77363,2022,GSI_REAL
31.4,127.5,232.5,0.48,143.0,3,0.72,3,AP/PP/83E12/2008/A-7,Arunachal Pradesh,Papum Pare,27.105556,93.699722,2008,GSI_REAL
31.4,127.5,232.5,0.48,291.0,3,0.72,2,AP/US/83I01/2021/11,Arunachal Pradesh,Upper Subansiri,28.005389,94.201306,2021,GSI_REAL
31.4,127.5,232.5,0.48,1530.0,4,0.72,2,AR/LOH/92A05/2014/51,Arunachal Pradesh,Lohit,27.91669,96.33833,2014,GSI_REAL
31.4,127.5,232.5,0.48,936.0,4,0.72,2,AP/LEP/83I09/2021/83,Arunachal Pradesh,Lepa rada,27.94175,94.695694,2021,GSI_REAL
31.4,127.5,232.5,0.48,193.0,3,0.72,2,AP/E-Siang/82P8/2022/LS52,Arunachal Pradesh,East Siang,28.142304,95.288126,2022,GSI_REAL
31.4,127.5,232.5,0.48,965.0,2,0.72,2,AP/DV/82P15/2022/147,Arunachal Pradesh,Dibang Valley,28.450374,95.855884,2022,GSI_REAL
31.4,127.5,232.5,0.48,468.0,2,0.72,2,AR/S/82P04/2022/028,Arunachal Pradesh,Siang,28.133611,95.11125,2022,GSI_REAL
31.4,127.5,232.5,0.48,579.0,4,0.72,2,AR/ESI/82L15/2022/54,Arunachal Pradesh,East Siang,28.260051,94.984752,2022,GSI_REAL
31.4,127.5,232.5,0.48,755.0,3,0.72,2,AR/EK/ 83A14/2020-21/12,Arunachal Pradesh,East Kameng,27.566131,92.973072,2020,GSI_REAL
31.4,127.5,232.5,0.48,574.0,2,0.72,2,AP/US/83E09/2021/15,Arunachal Pradesh,Upper Subansiri,27.840167,93.980861,2021,GSI_REAL
31.4,127.5,232.5,0.48,1639.0,2,0.72,2,AP/EK/83E04/2021/32,Arunachal Pradesh,East Kameng,27.177667,93.148694,2021,GSI_REAL
31.4,127.5,232.5,0.48,496.0,4,0.72,2,AP/LDV/82P/11/2022/LS-88,Arunachal Pradesh,Lower Dibang Valley,28.261147,95.567331,2022,GSI_REAL
31.4,127.5,232.5,0.48,589.0,4,0.72,2,AR/TIR/83N05/2022/010,Arunachal Pradesh,Tirap,26.943433,95.385986,2022,GSI_REAL
31.4,127.5,232.5,0.48,1488.0,4,0.72,2,AP/LDV/82P11/2022/LS79,Arunachal Pradesh,Dibang Valley,28.85641,95.859872,2022,GSI_REAL
31.4,127.5,232.5,0.48,781.0,3,0.72,2,AP/E-Siang/82P8/2022/LS40,Arunachal Pradesh,Dibang Valley,28.625114,95.852703,2022,GSI_REAL
31.4,127.5,232.5,0.48,1102.0,2,0.72,2,AR/S/82P04/2022/031,Arunachal Pradesh,Siang,28.22675,94.225111,2022,GSI_REAL
31.4,127.5,232.5,0.48,925.0,4,0.72,2,AP/KD/83E09/2021/37,Arunachal Pradesh,Kra Daadi,27.794583,93.597306,2021,GSI_REAL
31.4,127.5,232.5,0.48,618.0,4,0.72,2,AP/LDV/82P/11/2022/LS-95,Arunachal Pradesh,Lower Dibang Valley,28.263731,95.551326,2022,GSI_REAL
31.4,127.5,232.5,0.48,2439.0,4,0.72,2,AP/LDV/82P16/2022/153,Arunachal Pradesh,Lower Dibang Valley,28.286447,95.920837,2022,GSI_REAL
46.0,93.5,170.5,0.39,2499.0,2,0.4,2,AR/WKG/83A07/2021/014,Arunachal Pradesh,West Kameng,27.278417,92.426917,2021,GSI_REAL
31.4,127.5,232.5,0.48,1851.0,3,0.72,2,AR/ANJ/91D12/2014/08,Arunachal Pradesh,Anjaw,28.28331,96.58094,2014,GSI_REAL
31.4,127.5,232.5,0.48,283.0,4,0.72,2,AP/PAP/83E16/2021/52,Arunachal Pradesh,Papum Pare,27.248167,93.765889,2021,GSI_REAL
31.4,127.5,232.5,0.48,440.0,4,0.72,2,AR/CHNG/92A07/2022/065,Arunachal Pradesh,Changlang,27.470221,96.407798,2022,GSI_REAL
31.4,127.5,232.5,0.48,516.0,4,0.72,2,AR/CHNG/92A03/2022/081,Arunachal Pradesh,Changlang,27.305527,96.224831,2022,GSI_REAL
46.0,93.5,170.5,0.39,1711.0,3,0.4,2,AR/WKG/83A12/2021/040,Arunachal Pradesh,West Kameng,27.167139,92.587917,2021,GSI_REAL
46.0,93.5,170.5,0.39,1810.0,3,0.4,2,AR/WKG/83A07/2021/019,Arunachal Pradesh,West Kameng,27.300667,92.391833,2021,GSI_REAL
31.4,127.5,232.5,0.48,775.0,4,0.72,2,AR/CHNG/83M12/2022/046,Arunachal Pradesh,Changlang,27.093755,95.731806,2022,GSI_REAL
31.4,127.5,232.5,0.48,1863.0,2,0.72,2,AP/LDV/82P16/2022/36,Arunachal Pradesh,Lower Dibang Valley,28.240521,95.866592,2022,GSI_REAL
31.4,127.5,232.5,0.48,337.0,4,0.72,2,AR/CHNG/83M15/2022/090,Arunachal Pradesh,Changlang,27.299744,95.987092,2022,GSI_REAL
31.4,127.5,232.5,0.48,442.0,3,0.72,2,AP/PAP/83E12/2021/62,Arunachal Pradesh,Papum Pare,27.234139,93.707861,2021,GSI_REAL
31.4,127.5,232.5,0.48,567.0,3,0.72,2,AR/ANJ/91D12/2014/02,Arunachal Pradesh,Anjaw,28.08014,96.52356,2014,GSI_REAL
31.4,127.5,232.5,0.48,448.0,2,0.72,2,AP/EK/83E03/2021/04,Arunachal Pradesh,East Kameng,27.422111,93.014639,2021,GSI_REAL
46.0,93.5,170.5,0.39,1601.0,3,0.4,2,AR/WKG/83A12/2021/009,Arunachal Pradesh,West Kameng,27.20675,92.537389,2021,GSI_REAL
31.4,127.5,232.5,0.48,715.0,4,0.72,2,AR/TIR/83N05/2022/011,Arunachal Pradesh,Tirap,26.976731,95.423103,2022,GSI_REAL
31.4,127.5,232.5,0.48,859.0,4,0.72,2,AP/LDV/82P16/2022/52,Arunachal Pradesh,Lower Dibang Valley,28.229809,95.779855,2022,GSI_REAL
31.4,127.5,232.5,0.48,535.0,4,0.72,2,AP/ES/82P12/2022/79,Arunachal Pradesh,East Siang,28.237716,95.535611,2022,GSI_REAL
31.4,127.5,232.5,0.48,464.0,4,0.72,2,AP/EK/83E03/2021/43,Arunachal Pradesh,East Kameng,27.411944,93.010528,2021,GSI_REAL
31.4,127.5,232.5,0.48,697.0,4,0.72,2,AP/DV/82P15/2022/123,Arunachal Pradesh,Dibang Valley,28.498405,95.827217,2022,GSI_REAL
31.4,127.5,232.5,0.48,448.0,4,0.72,2,AP/E-Siang/82P8/2021/LS20,Arunachal Pradesh,East Siang,28.140915,95.266966,2021,GSI_REAL
31.4,127.5,232.5,0.48,322.0,3,0.72,2,AP/PAP/83E15/2021/51,Arunachal Pradesh,Papum Pare,27.258556,93.778167,2021,GSI_REAL
31.4,127.5,232.5,0.48,1218.0,4,0.72,2,AR/US/82P02/2022/065,Arunachal Pradesh,Upper Siang,28.609361,95.088583,2022,GSI_REAL
